location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"""%%""",narrator_1e0952b7,"Размеренные движение рукой очень сильно завели ее, она не могла больше ждать, ей хотелось большего, она чувствовала пустоту внутри себя. Два пальчика проскользнули вовнутрь ее киски.",,,,,
"S ""%%""",S_8d2e9d38,"(Они все думают, что это они пришли наслаждаться шоу... но на самом деле это совсем не так...)",,,,,
"S ""%%""",S_9604c31b,"(Ахххх... эта работа, нет, хобби очень помогает мне, помогает мне наслаждаться тем, что на меня все так жадно смотрят... Мммн... так жаждут моего тела...)",,,,,
"""%%""",narrator_755b80a5,Сара по чуть-чуть начала ускоряться. Ее промежность была уже влажная.,,,,,
"S ""%%""",S_694f2aba,"(Таким образом, я могу тут танцевать, и никто не узнает, что я извращенка, которая жить без... Аххх... этого не может... Мммм...)",,,,,
"S ""%%""",S_217ada4d,(Аххх... людей становится все больше... их выкрики становятся все вульгарней... а свисты все громче... Аххх...),,,,,
"S ""%%""",S_8238adc4,(Я... я уже близко... еще чуть-чуть... ммм...),,,,,
"""%%""",narrator_ad52cba4,"Сара еще глубже начала проникать в свою киску. Она уже не могла остановиться. Тело стало по чуть-чуть содрогаться, и она знала, что оргазм уже близко.",,,,,
"S ""%%""",S_b1d25a2a,(Да... да... да... смотрите на меня... ахх...),,,,,
"S ""%%""",S_390bc91f,"(Ай... что это??? Ай, не не надо...)",,,,,
"""%%""",narrator_5a82dee0,Какой-то чудак начал кидать в Сару минералы.,,,,,
"S ""%%""",S_2d485aaf,"Т-ты что, идиот? Ты не знаешь... что тут только виртуальные деньги принимают...",,,,,
"""%%""",narrator_8a1221dc,"Но человек был слишком пьян, он не понимал, что делает.",,,,,
"S ""%%""",S_f51e8497,"Ну все, ты доигрался!",,,,,
"""%%""",narrator_45bf2a52,"Сразу после этих слов, она использовала своим псионные силы для того, чтобы взорвать голову этому парню.",,,,,
"""%%""",narrator_f1960e6b,"Зрелище было не из лучших, толпа сразу же замерла, многие из них даже не поняли, что происходит.",,,,,
"""%%""",narrator_19b0f46f,"Начался хаос, люди сталитоптать друг друга, некоторые из них наслаждались этим зрелищем и кричали в надежде, что это все будет продолжаться.",,,,,
"""%%""",narrator_6faa57b9,"Сара была очень зла, ведь ее прервали посреди любимого дела. Любой на ее месте сделал бы так же.",,,,,
"""%%""",narrator_d3afc302,Нельзя прерывать человека во вермя его игры с собой...,,,,,
"S ""%%""",S_8755fb2c,Придурок... все испортил...,,,,,
"""%%""",narrator_dac1807e,Злая Сара открыла глаза.,,,,,
"S ""%%""",S_6868be15,(Какое теперь настроение дрочить... Ох уж эти пьянчуги...),,,,,
"centered ""%%""",centered_4f206220,ВЫ ПРОИГРАЛИ (НЕТ),,,,,
"Shpd ""%%""",Shpd_d225a62b,*Кхм*,,,,,
"Shpd ""%%""",Shpd_25596372,*Кхм-Кхм!!!*,,,,,
"Shpd ""%%""",Shpd_18ed905f,"Приносим свои глубочайшие извинения и просим прощения. Артур немного ударился головой, когда писал этот ивент, но теперь он очнулся и может продолжать. А теперь мы возвращаемся к упражнениям. Приятной игры. :)",,,,,
"S ""%%""",S_b91f8dd1,"(Аххх... дааа, смотрите на меня...)",,,,,
"S ""%%""",S_9014827d,(Я хочу чувствовать все ваши грязные взоры... ммм... да... я... я...),,,,,
"""%%""",narrator_4c6f2f3d,"Сара уже была на грани, она не могла больше терпеть.",,,,,
"S ""%%""",S_84b22b4f,Я кончаю!!!,,,,,
"S ""%%""",S_bd628236,Мммммм!!! Мнннн!!! Да.... да... аххх...,,,,,
"S ""%%""",S_6cb4aa1a,Ах... ммм... приятно... ,,,,,
"""%%""",narrator_caffce98,"Это был хороший оргазм, по телу Сары проходили разряды удовольствия.",,,,,
"S ""%%""",S_6eb93879,Хе-хе-хе... э-это было классно...,,,,,
"S ""%%""",S_7707a0e6,Но у меня впереди еще 2 раза...,,,,,
"S ""%%""",S_8ec8dbed,(Интересно... о чем Сай'мон хотел мне рассказать...),,,,,
"S ""%%""",S_c686600d,(Возможно это действительно что-то интересное...),,,,,
"S ""%%""",S_d7ffeb42,(Аааааааа!!! Почему мне вдруг сейчас стало так это интересно! Блин-блин-блин!),,,,,
"S ""%%""",S_66db9e67,"(Но, думаю, хуже точно не будет... если я все же узнаю...)",,,,,
"S ""%%""",S_935941c5,...,,,,,
"S ""%%""",S_27294f15,......,,,,,
"S ""%%""",S_3c07a50e,.........,,,,,
"S ""%%""",S_0b74ace4,(Ты издеваешься? Ты же все прекрасно слышал и знаешь!),,,,,
"C ""%%""",C_ad8cd6f8,"(Да, знаю. Но я до сих пор не могу понять вас. Это очень сложно!)",,,,,
"S ""%%""",S_f20f9742,"(Так... ты расскажешь, что хотел мне тогда сказать?)",,,,,
"C ""%%""",C_e3d88482,(Конечно расскажу. Даже лучше — я могу тебе показать.),,,,,
"S ""%%""",S_446c6dcc,(!!!),,,,,
"S ""%%""",S_6ff6d5d5,(Показать? Ч-что ты хочешь показать?),,,,,
"C ""%%""",C_f72bbe61,(Сейчас... Для этого нужно очень сильная концентрация.),,,,,
"S ""%%""",S_935941c5_1,...,,,,,
"S ""%%""",S_27294f15_1,......,,,,,
"S ""%%""",S_3c07a50e_1,.........,,,,,
"S ""%%""",S_74b1001f,(Ну долго еще?),,,,,
"C ""%%""",C_c39a1644,(Теперь это ты мне мешаешь! Просто подожди чуть-чуть.),,,,,
"S ""%%""",S_ac77463b,"(... Он совсем уже офигел... я ему мешаю, значит...)",,,,,
"""%%""",narrator_740f31c7,*Чпоньк*,,,,,
"""%%""",narrator_765ab1ef,"Сара ощутила знакомый заряд энергии, проходящий через все тело.",,,,,
"C ""%%""",C_3a0dca81,(Готово!),,,,,
"S ""%%""",S_08444df5,"(Э-это и есть то, что ты хочешь показать мне? С-снова взял под контроль меня?)",,,,,
"C ""%%""",C_05d85dd5,"(Да нет же, это не так. Можешь проверить, тело подчиняется тебе.)",,,,,
"""%%""",narrator_ba2c6ffc,"Сара сначала не поверила ему, но Сай'мон не обманывал. Она действительно могла контролировать свое тело.",,,,,
"S ""%%""",S_27a483ea,"(А что это было? Только что я почувствовала то же чувство, что раньше, перед тем, как ты брал контроль.)",,,,,
"C ""%%""",C_3b91f7cd,"(Хех, это немного другая вещь. Я все же тут не без дела сижу.)",,,,,
"C ""%%""",C_028648c1,(Смотри.),,,,,
"""%%""",narrator_27180798,Рука Сары сама по себе начала двигаться.,,,,,
"S ""%%""",S_a5d63ebd,!!!,,,,,
"S ""%%""",S_5027403c,Ч-что это???,,,,,
"""%%""",narrator_129e0daf,"Сара была немного удивлена: она полностью могла управлять своим телом, кроме одной-единственной руки.",,,,,
"C ""%%""",C_9af75248,(Когда я стал более серьезно изучать свои возможности — то задался одним вопросом. Могу ли я управлять только отдельными частями тела?),,,,,
"S ""%%""",S_da0f2c8c,(Когда ты это все успел сделать?),,,,,
"C ""%%""",C_2fc01017,"(Ну, иногда я пробовал это делать во время того, как ты спишь. Знаешь, мне ведь сон не нужен. Так что я проводил время с пользой.)",,,,,
"S ""%%""",S_63ab14c9,(Ты точно ничего не делал грязного с моим телом?),,,,,
"C ""%%""",C_1928e7a7,"(Нет, я ничего не делал, а просто пытался взять под контроль одну из частей твоего тела. Знаешь, это весьма сложно. В разы сложнее, чем глобальный контроль над твоим телом.)",,,,,
"S ""%%""",S_1375f206,(А как это вообще работает?),,,,,
"C ""%%""",C_694e9bf2,"(Ну, на самом деле я не знаю, как тебе так объяснить. Я могу взять под контроль отдельную группу мышц, нервов. Вообще я тренировался только на этой руке. И опыта у меня не так много.)",,,,,
"S ""%%""",S_935941c5_2,...,,,,,
"S ""%%""",S_ad79f283,(Это так странно... Я ее чувствую... но это как будто не моя рука...),,,,,
"C ""%%""",C_4942a0a4,"(Да, в каком-то смысле она сейчас не твоя.)",,,,,
"S ""%%""",S_0d48f9cb,"(Так это то, что ты мне хотел показать? И что с этого? Ну, умеешь ты контролировать мою одну часть тела — и что дальше?)",,,,,
"C ""%%""",C_24072180,(А дальше интереснее.),,,,,
"""%%""",narrator_9a9f1452,После этих слов правая рука Сары без ее согласия и ведома потянулась к ее сокровенному месту.,,,,,
"S ""%%""",S_a5d63ebd_1,!!!,,,,,
"S ""%%""",S_c549b5c6,(Аххх... ч-что ты задумал... аххх... нет... это так странно...),,,,,
"C ""%%""",C_fb7c5577,"(Успокойся, я ничего плохого не собираюсь делать.)",,,,,
"S ""%%""",S_594d4a6e,(К-как я могу тут успокоиться... М-моя рука не слушается меня... Ахх... и это чувство... будто кто-то чужой рукой домогается меня... ммм...),,,,,
"C ""%%""",C_e70d5602,"(Вот видишь, ты по чуть-чуть начинаешь понимать все.)",,,,,
"S ""%%""",S_987a5d95,"Т-так, что ты задумал???",,,,,
"C ""%%""",C_8e84a0a3,"(Это же очевидно: я тут для того, чтобы помочь тебе с заданием. А именно с мастурбацией. Ты не забыла, что тебе еще 2 раза нужно кончить?)",,,,,
"C ""%%""",C_3285d938,"(Идея простая: если ты не будешь чувствовать свою руку, это будет ощущаться, будто тебя ласкает кто-то еще.)",,,,,
"S ""%%""",S_670a81ed,(Ничего я не забыла... и я бы и без тебя справилась...),,,,,
"C ""%%""",C_a1ce8759,"(Да, но ведь ты попросила у меня помощи.)",,,,,
"S ""%%""",S_b0a40184,"(Это не так... я просто хотела узнать, что ты тогда хотел мне сказать... А ты тут вот начал... приставать ко мне... ммф...)",,,,,
"C ""%%""",C_3304e768,"(По-другому не выйдет мне тебе показать, как это круто. И что ты заладила про домогательства? Если тебе не нужна помощь, я могу прекратить...)",,,,,
"S ""%%""",S_dce2bb84,(...),,,,,
"S ""%%""",S_b369177d,"(Н-нет, не надо...{size=-5}о-останавливаться...{/size})",,,,,
"S ""%%""",S_ad40f288,(Х-хорошо...аххх... {size=-5}п-помоги мне.{/size}),,,,,
"S ""%%""",S_cd6fa63d,(Аххх... мммн...),,,,,
"""%%""",narrator_616193f7,"Правая рука Сары начала нежно гладила ее промежность. Но тот факт, что Сара не управляла своей рукой и та двигалась сама по себе, во много раз усиливал ее удовольсвтие.",,,,,
"""%%""",narrator_acaa4d28,"Сара была смущена, это было для нее впервые.",,,,,
"S ""%%""",S_eee216a7,"(Черт... он только гладит... а мне так хорошо... э-это действительно можно сравнить с тем, что кто-то, кого я не знаю, трогает мою киску...)",,,,,
"C ""%%""",C_b01586e2,"(Ну, мы с тобой довольно-таки хорошо знаем друг друга.)",,,,,
"S ""%%""",S_39a3aa79,(Все равно... аххх...),,,,,
"S ""%%""",S_81535777,"(Но мое тело... оно жаждет продолжения... я не хочу, чтобы это прекращалось сейчас...)",,,,,
"C ""%%""",C_1f904a59,"(Хорошо. Думаю, ты уже чуть-чуть привыкла ко мне и я могу зайти немного дальше.)",,,,,
"S ""%%""",S_5b85cab5,(Аххх... дальше... почему я так реагирую...),,,,,
"S ""%%""",S_2b46ba44,ААаааххх!!!,,,,,
"""%%""",narrator_7475184f,Рука скользнула в ее промежность. Небольшой стон вырвался от неожиданности.,,,,,
"S ""%%""",S_4ceb6edc,(Ммммн... ахххх... она внутри... ммм...),,,,,
"""%%""",narrator_7f081a90,"Но это было всего лишь начало. Как только рука проскользнула внутрь, она сразу начала двигаться, и двигаться так, как не было привычно для Сары.",,,,,
"""%%""",narrator_4e7b20eb,"В этот момент Сара почувствовала сильную стимуляцию внизу, которая раздалась по всему телу.",,,,,
"S ""%%""",S_4afd3ca9,(ММММ...!!! Аххх... уххх... ч-что это за чувство... АХХАХХ...),,,,,
"S ""%%""",S_b310dc8f,(Эти движения... они такие хаотичные... но такие приятные...),,,,,
"""%%""",narrator_32898357,"Сара думала, что чувствовала просто быстрые движение, но это было не так. Каждое движение этой руки было заранее продумано и правильно спланировано.",,,,,
"S ""%%""",S_c150c4f1,"(М-мое тело, оно вдруг стало таким горячим, а в голове... аххх... мой взгляд становится туманным...)",,,,,
"""%%""",narrator_a540dfef,С каждым новым движеннием тело Сары содрогалось все больше и больше.,,,,,
"S ""%%""",S_8cd257c1,(Аххх... С-саймон... оооххх... х-хватит... Я н-не знаю что со мной... происходит... так хорошо...),,,,,
"""%%""",narrator_882185a7,На слова Сары не было ответа. Но рука так и не останавливалась. Приятные ощущения продолжали обрушиваться на Сару.,,,,,
"S ""%%""",S_ee45b30d,(Аххх... я сейчас... ах... нет... ммм...),,,,,
"S ""%%""",S_0726bffd,(Черт... неужели я уже... рядом... аххх...),,,,,
"""%%""",narrator_918a9d66,Сара приготовилась к оргазму который плавно надвигался на нее.,,,,,
"S ""%%""",S_79f1a9ee,(Да... да... дааа.... кончаю!!!),,,,,
"""%%""",narrator_926a48c0,*Тык*,,,,,
"S ""%%""",S_ffac1058,!!!!!!!,,,,,
"""%%""",narrator_ba84e82f,"Неожиданно для Сары рука дотронулась до определенного места, ее сокровенного места. Тело будто было поражено молнией.",,,,,
"S ""%%""",S_c68bc72b,Мммнннпх!!!,,,,,
"S ""%%""",S_0eeeeed2,ДА-ДА-ДА-Даааа!!!!,,,,,
"""%%""",narrator_5b22b2bc,"Плавно надвигающийся оргазм превратился в ураган, который уже ничего не могло остановить.",,,,,
"S ""%%""",S_406e5958,ММММММ... АХХХХХ... Ннне-ДАааа!!!,,,,,
"S ""%%""",S_b889883b,(Как приятно... н-нет... этого не может быть...),,,,,
"S ""%%""",S_ce0ad0fd,Кончаю... конча....ю... кончаю!!!,,,,,
"S ""%%""",S_1dd4c913,ММНГГГ!!!,,,,,
"""%%""",narrator_0ce64f66,Сара все продолжала получать удовольствие. Ее выражение лица говорило все за нее. Ей было очень приятно.,,,,,
"S ""%%""",S_1de68c09,(Я-я-я-я... не могу перестать кончать... аххх.. оно продолжает надвигаться... это чувство.. оно снова... нет... я кон...),,,,,
"S ""%%""",S_f9dd675e,Хе-хе-хе-хе... хе-хе-хе...,,,,,
"""%%""",narrator_b392d14a,"Еще одна большая волна удовольствия накрыла Сару с головой. Эта была еще больше, чем прошлая. Голова Сары начала кружиться, она не могла вымолвить нормально ни одного слова, ее голос дрожал.",,,,,
"S ""%%""",S_431b43ba,Хи-хи-хи-хи... с-с-п-пасите...,,,,,
"S ""%%""",S_03c16afd,"(Я не понимаю, ч-что происходит... Я... не хочу больше... кончать... Я не могу больше.... кончать...)",,,,,
"""%%""",narrator_ce718b3e,"Сара продолжала лежать, иногда ее тело само по себе чуть-чуть подергивалась. Это были маленькие волны удовольствия, которые достигали ее тела.",,,,,
"""%%""",narrator_c724b803,"Сара просто лежала, не двигаясь и иногда издавая странные звуки.",,,,,
"""%%""",narrator_e43c2af6,Прошло некоторое время.,,,,,
"S ""%%""",S_c69c19a1,(С-саймон... ч-что это было!),,,,,
"C ""%%""",C_313d5218,"(Это? Ну, это можно назвать отличным оргазмом.)",,,,,
"S ""%%""",S_446c6dcc_1,(!!!),,,,,
"S ""%%""",S_80cddae8,(Я и не спорю с этим. Я про другое...),,,,,
"C ""%%""",C_14a28dc9,"(Ты про технику? Ну, тут все просто: на самом деле нужно знать, что и где нажимать. Как ты могла понять, я знаю, где какие у тебя более, так сказать, слабые места. Это все довольно легко выяснить, даже для человека.)",,,,,
"S ""%%""",S_744edd2f,"(Ну я-то не знала о них... ну, возможно, о парочке... Но такое со мной впервые.)",,,,,
"C ""%%""",C_20e9dfd5,"(Я знаю и сделал это для того, чтобы ты поняла, насколько сильным может быть оргазм.)",,,,,
"""%%""",narrator_792d5bd6,После его слов Сара невольно сглотнула всю накопившуюся слюну у себя во рту.,,,,,
"S ""%%""",S_935941c5_3,...,,,,,
"S ""%%""",S_2c6174a0,"(А почему ты молчал, когда я к тебе обращалась во время... этого...)",,,,,
"C ""%%""",C_133a817c,"(А, ну я подумал, что лучше тебя в тот момент оставить одну. Вот и не хотел мешать и портить момент.)",,,,,
"S ""%%""",S_dce2bb84_1,(...),,,,,
"S ""%%""",S_3b381ad0,"(Кстати, я заметила, что ты уже не контролируешь мою руку.)",,,,,
"C ""%%""",C_ae19bb89,"(Да, на самом деле, как я говорил, это очень сложно. У меня хватит сил максимум на пару десятков минут.)",,,,,
"S ""%%""",S_35c2b753,(Поняла. И еще одно...),,,,,
"C ""%%""",C_7c6c61cc,(Что?),,,,,
"S ""%%""",S_b908437f,(Во время этого... я немного была не в себе... и моя голова... все было как в тумане... и... я ведь кончила 2 раза?),,,,,
"C ""%%""",C_32321f71,"(Хех, не в себе — это слабо сказано.)",,,,,
"S ""%%""",S_de7789e9,(Сай'мон!),,,,,
"C ""%%""",C_121c3230,"(Хехе, да это даже было больше, чем 2.)",,,,,
"S ""%%""",S_7b477e7c,"(Х-хорошо... это хорошо, что я смогла это сделать...)",,,,,
"C ""%%""",C_afcca1e2,"(А знаешь, ты молодец. Ты уже интересуешься такими вещами... Раньше ты бы вообще не обращала внимания на то, например, сколько раз ты кончила во время мастурбации.)",,,,,
"S ""%%""",S_bdc8ee86,"(Ты к чему это клонишь? Говоришь, что я уже извращенка, как этот Стуков?)",,,,,
"C ""%%""",C_7e78fac4,"(Ну, до него тебе еще далеко. А так — да, ты делаешь успехи.)",,,,,
"S ""%%""",S_aa2ae015,"(Вот ты говоришь мне такие вещи, а я не знаю, как реагировать на это...)",,,,,
"S ""%%""",S_76650664,(Раньше я бы разозлилась... Но сейчас не вижу каких-то таких ужасных вещей в твоих словах...),,,,,
"C ""%%""",C_e06d6b6c,"(Это и есть рост. Все хорошо, не переживай.)",,,,,
"S ""%%""",S_68ac6904,"Хорошо, время доложить об этом Стукову.",,,,,
"S ""%%""",S_ce96b731,"(И еще одно, С-саймон...)",,,,,
"C ""%%""",C_a7e7cc50,(М?),,,,,
"S ""%%""",S_935941c5_4,...,,,,,
"S ""%%""",S_73beea43,({size=-5}С-спасибо.{/size}),,,,,
"C ""%%""",C_5a796cd1,(Ч-что? Я просто плохо слышу.),,,,,
"S ""%%""",S_7d352893,Гр...,,,,,
"C ""%%""",C_23b3b456,(Ха-ха. Всегда рад помочь.),,,,,
"S ""%%""",S_935941c5_5,...,,,,,
"S ""%%""",S_55ef7c62,Играешь с огнем...,,,,,
"S ""%%""",S_92124eb2,Что такого в этом журнале?,,,,,
"""%%""",narrator_3b4ad161,"Сара переводит взгляд на подарок Стукова, который должен ей как-то помочь.",,,,,
"S ""%%""",S_0c54c73d,"Может быть, не стоит его трогать? И без него нормально же справлялись...",,,,,
"C ""%%""",C_323de0e7,"(Брось, ты сгораешь от любопытства. Это точно не даст тебе расслабиться. Давай же, взгляни одним глазком.)",,,,,
"S ""%%""",S_6b8d2d97,"Но это точно должно быть что-то развращенное, ведь его дал Стуков.",,,,,
"intro ""%%""",intro_317dc984,,,,,,
"""%%""",narrator_03f15141,"Сара все же тянется рукой к журналу, открывает первую страницу.",,,,,
"S ""%%""",S_e16168fa,"Ох...{w} Так это порножурнал, хи-хи. Тут столько членов...{w} Они все такие...{w} большие. Стуков точно знал, чем помочь.",,,,,
"""%%""",narrator_428c7227,"Сара закусила губу, переворачивая страницу.",,,,,
"S ""%%""",S_b62de94f,"(Хм, этот член выглядит таким знакомым...)",,,,,
"S ""%%""",S_8aaac3fc,!!!,,,,,
"S ""%%""",S_e093809a,(Это же член Стукова!!!),,,,,
"""%%""",narrator_3a33e07b,"Сара снова и снова переворачивала страницы, рассматривая следующие фотографии членов.",,,,,
"S ""%%""",S_f7144c89,(И это тоже член... Стукова. И тут тоже он. Тут все фотографии только члена Стукова?),,,,,
"S ""%%""",S_e1d54f41,"(Ох, нет, вот тут незнакомый член.)",,,,,
"S ""%%""",S_e87bc03d,(Хотя Стукова тут все равно больше.),,,,,
"""%%""",narrator_3d5c197e,"Сара пролистала половину журнала, останавливаясь на середине.",,,,,
"S ""%%""",S_3ff28270,"(А с этого ракурса его член выглядит даже больше, хи-хи. Как же самовлюбленно, но сейчас так вовремя.)",,,,,
"""%%""",narrator_a54f7c10,"Сара приняла расслабленную позу, изучая следующие страницы журнала. Ее рука непроизвольно потянулась к груди.",,,,,
"S ""%%""",S_3580e863,(Мое тело уже начало возбуждаться... Каждый раз фантазировать становиться все проще и проще.),,,,,
"C ""%%""",C_50dfb7d0,(Дрочить каждый день для тебя уже не кажется таким наказанием?),,,,,
"S ""%%""",S_eb4f7539,"(Может быть, это и не так тяжело, если правильно настроиться...)",,,,,
"""%%""",narrator_a82a038b,"Сара стала медленно раздеваться, рассматривая член Стукова на разных фотографиях. Ее тело откликалось слабой пульсацией внизу живота.",,,,,
"S ""%%""",S_3c2dba8d,"(Интересно, сколько же раз пересматривали этот журнал и дрочили на него... Или я первая? Такой член грех не представить в самых пошлых фантазиях.)",,,,,
"""%%""",narrator_4556dc1d,"Сара представляла себе, как делались эти фотографии и кто-то так же развратно теребил свой сосок, рассматривая их. Она сжала грудь, шумно выдыхая.",,,,,
"S ""%%""",S_0275a173,"(Ах, если бы кто-то так же рассматривал мои фотографии... Конечно, это уже делает Стуков, но если бы он был не единственным... Ммм...)",,,,,
"S ""%%""",S_9e823ead,"(Наверное, моя грудь бы хорошо смотрелась с таким членом. Это была бы прекрасная картина, хи-хи.)",,,,,
"C ""%%""",C_6e5271b8,"(Думаешь об эротической фотосессии? Может, стоит предложить ее Стукову?)",,,,,
"S ""%%""",S_c2edf625,(Ни за что. Его самодовольное выражение лица испортит мне все удовольствие от процесса.),,,,,
"C ""%%""",C_73b4ab16,(А если хорошо подумать?),,,,,
"""%%""",narrator_0c78a322,"Медленно мысли Сары переросли в фантазии об общей фотосессии со Стуковым, где он бы нагло лапал ее.",,,,,
"S ""%%""",S_63cef494,Ммм...,,,,,
"""%%""",narrator_cd33cc3e,"Сара сразу ввела в себя два пальца, представляя большие пальцы Стукова в своей киске.",,,,,
"S ""%%""",S_d5b0da88,"(Да, именно так: жестко и глубоко... МММ! Вот бы это были пальцы Стукова, которые растягивали меня. Эти ощущение не сравнимы.)",,,,,
"S ""%%""",S_2b3ea29e,"(Да, так резко и хорошо... Интересно, как бы это сделал Стуков. Жаль, что мне остается только представлять.)",,,,,
"S ""%%""",S_332ddab6,"(Ах, его член упирался бы мне в щеку, размазывая по ней предэякулят... Вот что значит быть по-настоящему грязной, хи-хи.)",,,,,
"S ""%%""",S_5376a5ed,"Я бы точно облизнулась от этого аппетитного вида. Ахх, этот член так и просится, чтобы его облизнули.",,,,,
"""%%""",narrator_a4b3784c,"Пальцы девушки ускорились, заставляя Сару немного прогнуться в пояснице. Она представляла, как высовывает язык, чтобы облизать головку члена, как проходится по всей длине... Но язык встретился лишь со страницей журнала.",,,,,
"S ""%%""",S_14d08474,Дааа!... Мммм... Как приятно...,,,,,
"""%%""",narrator_ff4365b1,Сара еще глубже начала проникать пальцами в киску.,,,,,
"S ""%%""",S_4afa9b30,"(Как же можно устоять перед таким членом, когда он требует, чтобы его обслужили, хи-хи. Его головка терлась бы о мою большую грудь, задевая чувствительные соски... Да, вот так.)",,,,,
"""%%""",narrator_414e3f2f,"Сара продолжила терзать бусинку соска, пока другая рука играла с ее киской.",,,,,
"S ""%%""",S_84446fa3,"(Ах, мои пальцы все в соках... Этот запах так дурманит голову. Мне нужно больше!)",,,,,
"""%%""",narrator_a2ddb47e,"Сара размазывала смазку по половым губам, представляя, что это член Стукова проходится по ее промежности. Из девушки вышел первый стон.",,,,,
"S ""%%""",S_507fec4f,Мммм....,,,,,
"S ""%%""",S_c61d603f,"(Да!!! Эти ощущения... Ммм, как настоящие. Неужели член Стукова так въелся в мою память?)",,,,,
"S ""%%""",S_91edb0a8,Да-да-да!!!,,,,,
"""%%""",narrator_73e8d8ef,"Сара быстрее двигала рукой. Перед ее глазами все еще были множество членов, которые только больше возбуждали ее.",,,,,
"S ""%%""",S_7bad9a6e,"(Ах, это то самое чувство заполненности! Еще немного...)",,,,,
"""%%""",narrator_a50f32ed,"С каждым движением ее рук комнату все сильнее заполняли хлюпающие звуки, вызывая дрожь по всему телу. Девушка положил вторую руку на раздраженный клитор, вызывая у себя новые стоны.",,,,,
"S ""%%""",S_a9cdf6f9,(Я даже звучу так развратно... Еще чуть быстрее и я не выдержу!),,,,,
"S ""%%""",S_3e552e35,"(Мммм, вот тут, да! Мой клитор такой чувствительный сейчас.)",,,,,
"S ""%%""",S_971e65b2,Аххх!,,,,,
"S ""%%""",S_a79a98d4,"(Мммм, сдерживать себя настолько сложно! Руки двигаются почти одновременно.)",,,,,
"S ""%%""",S_77a54a7c,(Это слишком приятно!!!),,,,,
"""%%""",narrator_066dcead,"Сара незаметно для себя стала подвиливать бедрами навстречу своим пальцам, наращивая темп.",,,,,
"S ""%%""",S_a04c025d,"(Если бы Стуков сейчас был здесь, то точно бы назвал меня шлюшкой.)",,,,,
"S ""%%""",S_232beed3,"(Хи-хи, сейчас это так заводит... Я самая грязная шлюшка, которая сейчас ублажает себя.)",,,,,
"""%%""",narrator_1a3508cc,"Сара вбивала в себя пальцы, наслаждаясь приятными ощущениями.",,,,,
"S ""%%""",S_c61d603f_1,"(Да!!! Эти ощущения... Ммм, как настоящие. Неужели член Стукова так въелся в мою память?)",,,,,
"S ""%%""",S_331d57a2,Аххх... Это так... Так прекрасно.... мои руки дрожат. Я... ММММ!!!,,,,,
"S ""%%""",S_a8d2ddda,Мммммм!!!,,,,,
"""%%""",narrator_9ec96a77,"Тело Сары сжалось в приятной судороге, вынуждая все тело напрячься.",,,,,
"S ""%%""",S_520ddcf7,"(Ох, моя вагина так сжимает пальцы. Какое же это прекрасное чувство...)",,,,,
"intro ""%%""",intro_317dc984_1,,,,,,
"""%%""",narrator_cb14fb7e,"Сара облегченно упала на кровать, прикрывая рот.",,,,,
"S ""%%""",S_1b1644d8,Ха-а-а-а-а-а-а...,,,,,
"S ""%%""",S_266623b5,"(Еще чуть-чуть и я потеряю сознание от удовольствия. Кажется, я даже не в этой реальности...)",,,,,
"S ""%%""",S_f1990d34,"(Это всего лишь первый раз, а мне уже так хорошо... Ноги до сих пор подрагивают.)",,,,,
"S ""%%""",S_c6e926ca,"(Перед глазами все плывет, хи-хи. Эти пальчики прямо-таки творят чудеса.)",,,,,
"C ""%%""",C_422b6a1a,"(Раз ты уже в таком отличном настроении, то стоит приступать к следующему подходу.)",,,,,
"S ""%%""",S_b538d552,"(Кажется, если я снова прикоснусь к себе, то тут же кончу...)",,,,,
"""%%""",narrator_c32df15f,"Сара открыла глаза, переводя взгляд на члены, которые красовались на страницах упавшего журнала..",,,,,
"S ""%%""",S_d2639683,"А может быть, стоит и повторить...",,,,,
"""%%""",narrator_00121521,"Разгоряченная Сара лежала на кровати, тяжело дыша после {color=#718c3e}[scene_sara_cum_counter]{/color} оргазмов. Рядом с ней лежал испачканный в смазке журнал.",,,,,
"""%%""",narrator_ba7f3416,Дрочильник начат: осталось {color=#718c3e}[counter_fap_day_last]{/color} дней.,,,,,
"""%%""",narrator_f70604f9,"Внимание, если Сара пропустит хоть 1 день, ее будет ждать наказание.",,,,,
